State_Name,City,County_name,YR_Q,BPTW,OJS,SWO,RMOAAGPTW,IPM,OPM,NPCACW30DFPD,NSCACW30DFPD,NMHACW30DFPD,EFF
Mississippi,Gulf Coast HCS,HARRISON,FY15_Q4,58.674,3.653,3.396,3.72,83.141,85.588,85.647,88.289,96.101,88.07
Mississippi,Gulf Coast HCS,HARRISON,FY16_Q1,58.674,3.653,3.396,3.72,82.414,85.971,86.46,89.597,96.809,86.544
Mississippi,Gulf Coast HCS,HARRISON,FY16_Q2,58.674,3.653,3.396,3.72,83.722,86.629,86.194,91.925,97.764,86.544
Mississippi,Gulf Coast HCS,HARRISON,FY16_Q3,58.674,3.653,3.396,3.72,82.376,86.216,88.889,93.515,97.943,86.544
Mississippi,Gulf Coast HCS,HARRISON,FY16_Q4,55.87,3.748,3.307,3.555,82.994,86.393,89.002,94.617,98.208,86.544
Mississippi,Gulf Coast HCS,HARRISON,FY17_Q1,55.87,3.748,3.307,3.555,86.348,85.643,88.889,95.289,97.945,92.336
Mississippi,Gulf Coast HCS,HARRISON,FY17_Q2,55.87,3.748,3.307,3.555,87.741,85.515,89.745,94.893,97.605,92.336
Mississippi,Gulf Coast HCS,HARRISON,FY17_Q3,55.87,3.748,3.307,3.555,88.953,84.901,91.419,93.921,96.948,92.336
Mississippi,Gulf Coast HCS,HARRISON,FY17_Q4,59.359,3.796,3.406,3.614,88.392,81.665,72.968,82.759,90.957,92.336
Mississippi,Gulf Coast HCS,HARRISON,FY18_Q1,59.359,3.796,3.406,3.614,85.185,81.469,72.456,80.222,92.033,92.414
Mississippi,Gulf Coast HCS,HARRISON,FY18_Q2,59.359,3.796,3.406,3.614,83.883,81.623,70.73,78.01,90.201,92.414
Mississippi,Gulf Coast HCS,HARRISON,FY18_Q3,63.011,3.841,3.515,3.753,81.77,81.5595,63.99,76.681,89.359,92.414
Mississippi,Gulf Coast HCS,HARRISON,FY18_Q4,63.011,3.841,3.515,3.753,81.506,80.888,58.614,75.384,88.005,92.414
Mississippi,Gulf Coast HCS,HARRISON,FY19_Q1,63.011,3.841,3.515,3.753,85.706,82.2605,55.953,75.051,87.788,91.548
Mississippi,Gulf Coast HCS,HARRISON,FY19_Q2,63.011,3.841,3.515,3.753,90.129,82.0075,54.741,75.282,88.325,91.548
Mississippi,Gulf Coast HCS,HARRISON,FY19_Q3,65.215,3.855,3.592,3.849,95.463,82.3005,56.124,75.996,87.343,91.548
Mississippi,Jackson,HINDS,FY15_Q1,55.467,3.615,3.362,3.601,98.875,85.77,97.945,95.151,98.768,92.777
Mississippi,Jackson,HINDS,FY15_Q2,57.533,3.615,3.362,3.601,98.656,86.142,98.108,94.867,98.174,90.439
Mississippi,Jackson,HINDS,FY15_Q3,57.533,3.615,3.362,3.601,99.131,85.297,97.795,96.347,99.923,90.439
Mississippi,Jackson,HINDS,FY15_Q4,52.858,3.572,3.201,3.498,82.994,84.209,97.108,96.632,100,90.439
Mississippi,Jackson,HINDS,FY16_Q1,52.858,3.572,3.201,3.498,85.531,84.546,95.724,96.772,100,88.28
Mississippi,Jackson,HINDS,FY16_Q2,52.858,3.572,3.201,3.498,90.325,84.589,92.977,96.966,100,88.28
Mississippi,Jackson,HINDS,FY16_Q3,52.858,3.572,3.201,3.498,92.859,87.211,91.722,97.538,100,88.28
Mississippi,Jackson,HINDS,FY16_Q4,54.461,3.677,3.255,3.471,95.256,87.941,91.314,97.754,100,88.28
Mississippi,Jackson,HINDS,FY17_Q1,54.461,3.677,3.255,3.471,95.185,87.779,92.561,97.906,100,91.11
Mississippi,Jackson,HINDS,FY17_Q2,54.461,3.677,3.255,3.471,93.565,87.853,95.18,97.847,99.916,91.11
Mississippi,Jackson,HINDS,FY17_Q3,54.461,3.677,3.255,3.471,89.053,87.363,96.29,97.637,99.765,91.11
Mississippi,Jackson,HINDS,FY17_Q4,59.327,3.783,3.4,3.638,88.069,83.224,69.868,72.381,98.501,91.11
Mississippi,Jackson,HINDS,FY18_Q1,59.327,3.783,3.4,3.638,87.889,82.7535,72.474,74.148,98.15,90.259
Mississippi,Jackson,HINDS,FY18_Q2,59.327,3.783,3.4,3.638,86.924,82.2625,73.265,76.531,97.893,90.259
Mississippi,Jackson,HINDS,FY18_Q3,65.363,3.886,3.586,3.81,88.311,82.568,75.111,78.767,97.538,90.259
Mississippi,Jackson,HINDS,FY18_Q4,65.363,3.886,3.586,3.81,89.622,82.3085,76.009,77.37,97.56,90.259
Mississippi,Jackson,HINDS,FY19_Q1,65.363,3.886,3.586,3.81,90.451,83.8925,77.109,74.997,97.331,90.546
Mississippi,Jackson,HINDS,FY19_Q2,65.363,3.886,3.586,3.81,93.343,84.616,79.856,73.431,97.374,90.546
Mississippi,Jackson,HINDS,FY19_Q3,63.332,3.843,3.559,3.775,95.362,84.761,80.416,71.453,97.219,90.546
Missouri,Columbia MO,BOONE,FY15_Q1,65.857,3.698,3.667,3.848,96.643,87.654,97.41,97.459,99.862,94.789
Missouri,Columbia MO,BOONE,FY15_Q2,66.432,3.698,3.667,3.848,97.27,87.889,97.358,97.753,99.862,94.887
Missouri,Columbia MO,BOONE,FY15_Q3,66.432,3.698,3.667,3.848,98.636,88.403,97.313,98.078,99.917,94.887
Missouri,Columbia MO,BOONE,FY15_Q4,67.516,3.711,3.633,3.884,87.962,86.581,98.519,97.831,100,94.887
Missouri,Columbia MO,BOONE,FY16_Q1,67.516,3.711,3.633,3.884,87.313,86.979,99.901,97.54,100,91.494
Missouri,Columbia MO,BOONE,FY16_Q2,67.516,3.711,3.633,3.884,89.627,88.092,99.902,97.212,100,91.494
Missouri,Columbia MO,BOONE,FY16_Q3,67.516,3.711,3.633,3.884,91.076,89.334,99.903,96.552,100,91.494
Missouri,Columbia MO,BOONE,FY16_Q4,68.967,3.814,3.769,3.864,90.511,89.952,99.879,95.661,100,91.494
Missouri,Columbia MO,BOONE,FY17_Q1,68.967,3.814,3.769,3.864,88.741,89.75,99.909,92.89,99.718,93.23
Missouri,Columbia MO,BOONE,FY17_Q2,68.967,3.814,3.769,3.864,87.36,89.622,99.849,89.994,99.535,93.23
Missouri,Columbia MO,BOONE,FY17_Q3,68.967,3.814,3.769,3.864,87.022,88.825,97.239,87.404,99.444,93.23
Missouri,Columbia MO,BOONE,FY17_Q4,75.115,4.023,3.972,4.072,89.102,83.532,88.37,76.862,91.327,93.23
Missouri,Columbia MO,BOONE,FY18_Q1,75.115,4.023,3.972,4.072,89.742,83.7075,86.592,74.46,93.375,93.524
Missouri,Columbia MO,BOONE,FY18_Q2,75.115,4.023,3.972,4.072,91.438,83.583,81.281,72.681,91.674,93.524
Missouri,Columbia MO,BOONE,FY18_Q3,78.445,4.058,4.062,4.238,87.483,83.4365,74.455,70.619,91.516,93.524
Missouri,Columbia MO,BOONE,FY18_Q4,78.445,4.058,4.062,4.238,85.846,82.7825,65.905,67.439,90.807,93.524
Missouri,Columbia MO,BOONE,FY19_Q1,78.445,4.058,4.062,4.238,86.674,84.1595,62.2,66.179,89.667,93.39
Missouri,Columbia MO,BOONE,FY19_Q2,78.445,4.058,4.062,4.238,87.762,84.135,65.192,65.853,88.88,93.39
Missouri,Columbia MO,BOONE,FY19_Q3,77.802,4.083,4.095,4.245,92.665,84.7035,73.763,65.555,89.498,93.39
Missouri,Kansas City,JACKSON,FY15_Q1,56.819,3.559,3.369,3.618,98.262,87.162,97.437,95.564,97.66,95.553
Missouri,Kansas City,JACKSON,FY15_Q2,56.439,3.559,3.369,3.618,98.375,86.992,98.487,96.719,97.752,95.456
Missouri,Kansas City,JACKSON,FY15_Q3,56.439,3.559,3.369,3.618,97.981,87.328,98.628,97.535,99.491,95.456
Missouri,Kansas City,JACKSON,FY15_Q4,60.413,3.657,3.452,3.729,78.204,85.032,98.575,97.722,99.428,95.456
Missouri,Kansas City,JACKSON,FY16_Q1,60.413,3.657,3.452,3.729,77.368,85.602,99.077,96.258,98.535,95.697
Missouri,Kansas City,JACKSON,FY16_Q2,60.413,3.657,3.452,3.729,74.224,85.485,99.399,94.891,97.36,95.697
Missouri,Kansas City,JACKSON,FY16_Q3,60.413,3.657,3.452,3.729,69.207,84.728,99.366,93.963,97.105,95.697
Missouri,Kansas City,JACKSON,FY16_Q4,60.931,3.732,3.525,3.637,63.422,85.325,99.694,92.596,96.767,95.697
Missouri,Kansas City,JACKSON,FY17_Q1,60.931,3.732,3.525,3.637,66.965,84.928,99.828,92.811,97.713,96.421
Missouri,Kansas City,JACKSON,FY17_Q2,60.931,3.732,3.525,3.637,74.214,85.652,99.917,93.553,99.034,96.421
Missouri,Kansas City,JACKSON,FY17_Q3,60.931,3.732,3.525,3.637,81.762,87.453,100,94.043,99.272,96.421
Missouri,Kansas City,JACKSON,FY17_Q4,62.43,3.717,3.551,3.664,82.27,82.6465,81.997,92.933,97.638,96.421
Missouri,Kansas City,JACKSON,FY18_Q1,62.43,3.717,3.551,3.664,83.215,83.372,81.646,92.366,97.259,94.463
Missouri,Kansas City,JACKSON,FY18_Q2,62.43,3.717,3.551,3.664,84.668,83.71,80.709,90.755,96.367,94.463
Missouri,Kansas City,JACKSON,FY18_Q3,65.569,3.807,3.615,3.828,86.11,83.989,78.664,87.323,95.973,94.463
Missouri,Kansas City,JACKSON,FY18_Q4,65.569,3.807,3.615,3.828,89.346,83.4855,78.294,84.1,96.029,94.463
Missouri,Kansas City,JACKSON,FY19_Q1,65.569,3.807,3.615,3.828,91.326,84.315,80.175,82.315,95.983,93.418
Missouri,Kansas City,JACKSON,FY19_Q2,65.569,3.807,3.615,3.828,91.828,84.4995,80.357,80.342,96.926,93.418
Missouri,Kansas City,JACKSON,FY19_Q3,65.999,3.856,3.636,3.884,92.685,84.664,82.185,79.577,97.261,93.418
Missouri,Poplar Bluff,BUTLER,FY15_Q1,62.386,3.758,3.513,3.872,100,88.747,96.583,86.958,99.479,93.429
Missouri,Poplar Bluff,BUTLER,FY15_Q2,65.489,3.758,3.513,3.872,100,88.509,97.017,88.169,99.384,94.967
Missouri,Poplar Bluff,BUTLER,FY15_Q3,65.489,3.758,3.513,3.872,,89.983,97.122,88.824,98.966,94.967
Missouri,Poplar Bluff,BUTLER,FY15_Q4,63.925,3.692,3.491,3.809,94.976,89.291,97.421,87.622,98.829,94.967
Missouri,Poplar Bluff,BUTLER,FY16_Q1,63.925,3.692,3.491,3.809,95.251,88.162,97.212,86.276,99,87.918
Missouri,Poplar Bluff,BUTLER,FY16_Q2,63.925,3.692,3.491,3.809,95.707,87.939,96.912,85.378,98.562,87.918
Missouri,Poplar Bluff,BUTLER,FY16_Q3,63.925,3.692,3.491,3.809,94.761,86.59,97.249,85.937,98.95,87.918
Missouri,Poplar Bluff,BUTLER,FY16_Q4,66.483,3.831,3.627,3.857,94.055,85.897,97.999,89.827,99.006,87.918
Missouri,Poplar Bluff,BUTLER,FY17_Q1,66.483,3.831,3.627,3.857,91.88,85.613,99.264,93.004,99.283,92.702
Missouri,Poplar Bluff,BUTLER,FY17_Q2,66.483,3.831,3.627,3.857,91.621,85.469,99.851,95.026,99.543,92.702
Missouri,Poplar Bluff,BUTLER,FY17_Q3,66.483,3.831,3.627,3.857,90.269,84.878,100,96.348,99.429,92.702
Missouri,Poplar Bluff,BUTLER,FY17_Q4,63.698,3.797,3.549,3.804,90.621,81.6095,95.421,92.307,98.62,92.702
Missouri,Poplar Bluff,BUTLER,FY18_Q1,63.698,3.797,3.549,3.804,92.026,81.8565,93.724,88.468,97.54,90.211
Missouri,Poplar Bluff,BUTLER,FY18_Q2,63.698,3.797,3.549,3.804,91.918,82.215,90.954,84.873,96.96,90.211
Missouri,Poplar Bluff,BUTLER,FY18_Q3,66.199,3.757,3.599,3.914,92.034,83.02,88.907,81.073,96.469,90.211
Missouri,Poplar Bluff,BUTLER,FY18_Q4,66.199,3.757,3.599,3.914,91.549,82.997,88.832,81.072,94.895,90.211
Missouri,Poplar Bluff,BUTLER,FY19_Q1,66.199,3.757,3.599,3.914,90.929,84.209,89.376,81.347,94.732,88.374
Missouri,Poplar Bluff,BUTLER,FY19_Q2,66.199,3.757,3.599,3.914,91.337,84.4195,91.537,80.044,94.286,88.374
Missouri,Poplar Bluff,BUTLER,FY19_Q3,67.276,3.772,3.554,3.875,90.771,84.685,93.252,79.473,93.836,88.374
Missouri,St Louis,ST. LOUIS,FY15_Q1,54.292,3.583,3.284,3.549,97.793,89.43,98.986,96.91,99.409,95.202
Missouri,St Louis,ST. LOUIS,FY15_Q2,55.116,3.583,3.284,3.549,98.723,88.491,99.323,97.111,99.325,93.333
Missouri,St Louis,ST. LOUIS,FY15_Q3,55.116,3.583,3.284,3.549,97.9,88.328,99.238,97.287,99.503,93.333
Missouri,St Louis,ST. LOUIS,FY15_Q4,54.738,3.547,3.263,3.541,79.418,87.035,98.984,98.011,99.587,93.333
Missouri,St Louis,ST. LOUIS,FY16_Q1,54.738,3.547,3.263,3.541,80.163,87.256,98.648,97.972,99.638,90.768
Missouri,St Louis,ST. LOUIS,FY16_Q2,54.738,3.547,3.263,3.541,81.781,87.2,98.262,98.131,99.539,90.768
Missouri,St Louis,ST. LOUIS,FY16_Q3,54.738,3.547,3.263,3.541,83.503,86.726,97.583,97.957,99.493,90.768
Missouri,St Louis,ST. LOUIS,FY16_Q4,60.716,3.772,3.466,3.623,77.918,86.595,96.088,97.029,99.267,90.768
Missouri,St Louis,ST. LOUIS,FY17_Q1,60.716,3.772,3.466,3.623,77.173,86.404,95.016,96.186,99.322,94.159
Missouri,St Louis,ST. LOUIS,FY17_Q2,60.716,3.772,3.466,3.623,77.152,87.556,94.016,94.399,99.465,94.159
Missouri,St Louis,ST. LOUIS,FY17_Q3,60.716,3.772,3.466,3.623,75.472,87.815,93.02,92.681,99.194,94.159
Missouri,St Louis,ST. LOUIS,FY17_Q4,63.309,3.801,3.567,3.701,75.559,82.138,65.859,86.111,96.932,94.159
Missouri,St Louis,ST. LOUIS,FY18_Q1,63.309,3.801,3.567,3.701,73.888,82.52,66.735,82.948,96.202,90.132
Missouri,St Louis,ST. LOUIS,FY18_Q2,63.309,3.801,3.567,3.701,71.46,82.6755,64.683,81.68,94.76,90.132
Missouri,St Louis,ST. LOUIS,FY18_Q3,63.435,3.778,3.548,3.792,69.616,83.2665,67.253,80.407,93.922,90.132
Missouri,St Louis,ST. LOUIS,FY18_Q4,63.435,3.778,3.548,3.792,65.361,83.4225,67.886,79.259,94.071,90.132
Missouri,St Louis,ST. LOUIS,FY19_Q1,63.435,3.778,3.548,3.792,67.101,83.926,69.361,77.737,93.956,93.196
Missouri,St Louis,ST. LOUIS,FY19_Q2,63.435,3.778,3.548,3.792,71.033,83.8455,71.647,74.605,93.353,93.196
Missouri,St Louis,ST. LOUIS,FY19_Q3,63.518,3.761,3.599,3.786,76.328,83.6645,71.15,72.276,91.167,93.196
Montana,Montana,LEWIS AND CLARK,FY15_Q1,44.453,3.383,3.047,3.343,98.906,88.501,94.24,98.861,97.757,91.827
Montana,Montana,LEWIS AND CLARK,FY15_Q2,46.977,3.383,3.047,3.343,98.961,88.268,92.588,98.296,97.383,85.723
Montana,Montana,LEWIS AND CLARK,FY15_Q3,46.977,3.383,3.047,3.343,99.269,88.787,91.366,96.109,95.468,85.723
Montana,Montana,LEWIS AND CLARK,FY15_Q4,51.735,3.535,3.102,3.477,58.634,87.092,91.785,94.148,95.42,85.723
Montana,Montana,LEWIS AND CLARK,FY16_Q1,51.735,3.535,3.102,3.477,60.212,87.005,91.349,90.802,96.2,78.877
Montana,Montana,LEWIS AND CLARK,FY16_Q2,51.735,3.535,3.102,3.477,74.316,86.936,91.347,85.843,95.652,78.877
Montana,Montana,LEWIS AND CLARK,FY16_Q3,51.735,3.535,3.102,3.477,77.323,86.786,91.537,81.976,96.133,78.877
Montana,Montana,LEWIS AND CLARK,FY16_Q4,46.25,3.521,2.998,3.195,69.501,86.613,91.601,76.508,95.992,78.877
Montana,Montana,LEWIS AND CLARK,FY17_Q1,46.25,3.521,2.998,3.195,72.614,86.63,90.921,72.934,93.319,91.738
Montana,Montana,LEWIS AND CLARK,FY17_Q2,46.25,3.521,2.998,3.195,77.685,86.422,92.503,72.145,91.06,91.738
Montana,Montana,LEWIS AND CLARK,FY17_Q3,46.25,3.521,2.998,3.195,82.21,86.965,93.774,71.536,90.499,91.738
Montana,Montana,LEWIS AND CLARK,FY17_Q4,46.829,3.512,3.018,3.213,84.314,82.3225,71.888,66.784,85.932,91.738
Montana,Montana,LEWIS AND CLARK,FY18_Q1,46.829,3.512,3.018,3.213,88.035,81.997,68.621,67.754,87.668,91.966
Montana,Montana,LEWIS AND CLARK,FY18_Q2,46.829,3.512,3.018,3.213,88.539,82.125,63.732,68.505,89.832,91.966
Montana,Montana,LEWIS AND CLARK,FY18_Q3,50.862,3.557,3.053,3.463,88.732,82.2105,65.851,69.044,87.112,91.966
Montana,Montana,LEWIS AND CLARK,FY18_Q4,50.862,3.557,3.053,3.463,89.703,82.26,71.164,69.268,88.1,91.966
Montana,Montana,LEWIS AND CLARK,FY19_Q1,50.862,3.557,3.053,3.463,90.337,83.048,72.306,69.121,89.692,93.95
Montana,Montana,LEWIS AND CLARK,FY19_Q2,50.862,3.557,3.053,3.463,91.511,83.153,75.016,66.89,91.888,93.95
Montana,Montana,LEWIS AND CLARK,FY19_Q3,56.383,3.661,3.304,3.634,93.221,83.0855,69.361,65.87,94.58,93.95
Nebraska,Omaha,DOUGLAS,FY15_Q1,61.735,3.63,3.439,3.699,98.551,90.948,98.376,97.286,99.608,93.122
Nebraska,Omaha,DOUGLAS,FY15_Q2,62.19,3.63,3.439,3.699,98.034,91.119,99.602,97.518,99.753,92.597
Nebraska,Omaha,DOUGLAS,FY15_Q3,62.19,3.63,3.439,3.699,97.987,91.258,99.852,97.264,99.486,92.597
Nebraska,Omaha,DOUGLAS,FY15_Q4,59.886,3.639,3.404,3.715,83.867,89.448,99.436,96.032,99.509,92.597
Nebraska,Omaha,DOUGLAS,FY16_Q1,59.886,3.639,3.404,3.715,85.394,89.343,99.1,93.617,99.349,94.681
Nebraska,Omaha,DOUGLAS,FY16_Q2,59.886,3.639,3.404,3.715,87.159,88.44,99.005,91.701,99.468,94.681
Nebraska,Omaha,DOUGLAS,FY16_Q3,59.886,3.639,3.404,3.715,88.582,88.168,99.05,90.275,99.786,94.681
Nebraska,Omaha,DOUGLAS,FY16_Q4,65.011,3.845,3.617,3.765,84.865,88.117,99.372,90.336,99.787,94.681
Nebraska,Omaha,DOUGLAS,FY17_Q1,65.011,3.845,3.617,3.765,88.478,87.931,99.656,91.547,100,96.083
Nebraska,Omaha,DOUGLAS,FY17_Q2,65.011,3.845,3.617,3.765,89.824,88.284,99.477,92.61,99.898,96.083
Nebraska,Omaha,DOUGLAS,FY17_Q3,65.011,3.845,3.617,3.765,89.615,88.254,99.221,93.134,99.856,96.083
Nebraska,Omaha,DOUGLAS,FY17_Q4,67.884,3.919,3.708,3.824,87.372,83.8065,90.501,82.762,89.586,96.083
Nebraska,Omaha,DOUGLAS,FY18_Q1,67.884,3.919,3.708,3.824,82.485,83.8725,88.299,82.055,88.282,93.835
Nebraska,Omaha,DOUGLAS,FY18_Q2,67.884,3.919,3.708,3.824,77.275,83.927,86.365,80.604,87.969,93.835
Nebraska,Omaha,DOUGLAS,FY18_Q3,69.328,3.898,3.72,3.959,72.701,84.088,83.761,80.223,87.751,93.835
Nebraska,Omaha,DOUGLAS,FY18_Q4,69.328,3.898,3.72,3.959,70.406,83.5865,81.825,80.109,87.145,93.835
Nebraska,Omaha,DOUGLAS,FY19_Q1,69.328,3.898,3.72,3.959,75.379,84.4735,82.229,79.715,87.582,95.419
Nebraska,Omaha,DOUGLAS,FY19_Q2,69.328,3.898,3.72,3.959,78.683,84.9525,81.881,79.899,86.551,95.419
Nebraska,Omaha,DOUGLAS,FY19_Q3,68.137,3.885,3.726,3.962,84.48,84.99,84.452,78.975,87.775,95.419
Nevada,Las Vegas,CLARK,FY15_Q1,49.087,3.479,3.208,3.475,98.368,88.225,92.154,94.853,97.152,83.676
Nevada,Las Vegas,CLARK,FY15_Q2,50.536,3.479,3.208,3.475,97.316,87.904,93.099,93.736,95.913,88.279
Nevada,Las Vegas,CLARK,FY15_Q3,50.536,3.479,3.208,3.475,98.942,88.632,92.527,90.506,94.785,88.279
Nevada,Las Vegas,CLARK,FY15_Q4,53.276,3.522,3.281,3.533,79.849,86.535,92.322,86.993,95.036,88.279
Nevada,Las Vegas,CLARK,FY16_Q1,53.276,3.522,3.281,3.533,80.508,86.365,91.799,84.803,94.862,80.196
Nevada,Las Vegas,CLARK,FY16_Q2,53.276,3.522,3.281,3.533,85.059,86.564,88.669,83.985,95.495,80.196
Nevada,Las Vegas,CLARK,FY16_Q3,53.276,3.522,3.281,3.533,87.285,85.926,86.989,83.643,96.099,80.196
Nevada,Las Vegas,CLARK,FY16_Q4,56.262,3.664,3.399,3.57,83.576,85.386,86.325,84.767,96.121,80.196
Nevada,Las Vegas,CLARK,FY17_Q1,56.262,3.664,3.399,3.57,82.866,84.887,83.086,83.126,96.612,93.628
Nevada,Las Vegas,CLARK,FY17_Q2,56.262,3.664,3.399,3.57,80.594,85.505,83.754,80.596,96.438,93.628
Nevada,Las Vegas,CLARK,FY17_Q3,56.262,3.664,3.399,3.57,78.964,85.711,87.067,78.063,96.073,93.628
Nevada,Las Vegas,CLARK,FY17_Q4,55.843,3.623,3.377,3.51,79.445,81.2995,68.701,71.314,82.84,93.628
Nevada,Las Vegas,CLARK,FY18_Q1,55.843,3.623,3.377,3.51,83.453,81.9965,76.898,70.756,83.594,93.953
Nevada,Las Vegas,CLARK,FY18_Q2,55.843,3.623,3.377,3.51,85.032,81.759,82.018,67.474,85.399,93.953
Nevada,Las Vegas,CLARK,FY18_Q3,60.129,3.685,3.503,3.716,86.02,82.157,81.982,64.77,87.89,93.953
Nevada,Las Vegas,CLARK,FY18_Q4,60.129,3.685,3.503,3.716,86.314,82.799,78.651,62.324,90.953,93.953
Nevada,Las Vegas,CLARK,FY19_Q1,60.129,3.685,3.503,3.716,85.63,83.465,77.104,59.733,94.437,91.716
Nevada,Las Vegas,CLARK,FY19_Q2,60.129,3.685,3.503,3.716,87.815,84.149,76.255,59.317,96.603,91.716
Nevada,Las Vegas,CLARK,FY19_Q3,61.04,3.753,3.539,3.713,88.51,84.605,74.27,59.153,96.406,91.716
Nevada,Reno,WASHOE,FY15_Q1,58.356,3.6,3.429,3.645,99.539,91.535,89.89,89.604,97.874,94.85
Nevada,Reno,WASHOE,FY15_Q2,59.169,3.6,3.429,3.645,99.281,91.663,95.105,89.918,98.421,96.477
Nevada,Reno,WASHOE,FY15_Q3,59.169,3.6,3.429,3.645,99.519,92.133,98.308,90.335,98.661,96.477
Nevada,Reno,WASHOE,FY15_Q4,60.107,3.656,3.452,3.727,91.19,90.096,98.744,91.773,99.609,96.477
Nevada,Reno,WASHOE,FY16_Q1,60.107,3.656,3.452,3.727,89.976,89.713,99.077,92.454,100,96.5
Nevada,Reno,WASHOE,FY16_Q2,60.107,3.656,3.452,3.727,88.465,89.08,99.602,94.058,100,96.5
Nevada,Reno,WASHOE,FY16_Q3,60.107,3.656,3.452,3.727,86.82,88.611,99.662,95.317,100,96.5
Nevada,Reno,WASHOE,FY16_Q4,67.021,3.865,3.731,3.844,84.339,89.115,99.711,96.336,99.823,96.5
Nevada,Reno,WASHOE,FY17_Q1,67.021,3.865,3.731,3.844,86.148,89.379,99.641,96.711,99.764,95.099
Nevada,Reno,WASHOE,FY17_Q2,67.021,3.865,3.731,3.844,88.435,90.334,99.239,96.266,99.411,95.099
Nevada,Reno,WASHOE,FY17_Q3,67.021,3.865,3.731,3.844,90.559,89.393,98.46,95.132,99.07,95.099
Nevada,Reno,WASHOE,FY17_Q4,68.038,3.851,3.763,3.872,90.717,85.652,93.696,88.642,96.308,95.099
Nevada,Reno,WASHOE,FY18_Q1,68.038,3.851,3.763,3.872,88.842,85.4325,93.16,88.643,94.19,95.191
Nevada,Reno,WASHOE,FY18_Q2,68.038,3.851,3.763,3.872,85.539,85.7685,92.069,87.969,93.441,95.191
Nevada,Reno,WASHOE,FY18_Q3,64.947,3.784,3.679,3.844,84.675,86.257,91.487,87.614,90.923,95.191
Nevada,Reno,WASHOE,FY18_Q4,64.947,3.784,3.679,3.844,85.018,86.063,91.035,85.586,88.727,95.191
Nevada,Reno,WASHOE,FY19_Q1,64.947,3.784,3.679,3.844,82.542,86.5455,90.54,85.361,87.758,92.784
Nevada,Reno,WASHOE,FY19_Q2,64.947,3.784,3.679,3.844,79.612,86.341,91.435,83.882,84.243,92.784
Nevada,Reno,WASHOE,FY19_Q3,69.878,3.909,3.831,3.978,78.78,86.31,92.278,82.497,83.307,92.784
New Hampshire,Manchester,HILLSBOROUGH,FY15_Q1,53.421,3.398,3.265,3.456,,88.616,99.45,94.523,98.649,96.044
New Hampshire,Manchester,HILLSBOROUGH,FY15_Q2,53.092,3.398,3.265,3.456,,87.954,99.252,94.63,98.813,95.656
New Hampshire,Manchester,HILLSBOROUGH,FY15_Q3,53.092,3.398,3.265,3.456,,88.209,99.174,94.444,98.171,95.656
New Hampshire,Manchester,HILLSBOROUGH,FY15_Q4,59.195,3.613,3.427,3.683,,86.438,99.526,94.175,98.521,95.656
New Hampshire,Manchester,HILLSBOROUGH,FY16_Q1,59.195,3.613,3.427,3.683,,85.635,98.038,93.863,98.61,97.044
New Hampshire,Manchester,HILLSBOROUGH,FY16_Q2,59.195,3.613,3.427,3.683,,86.496,95.124,93.78,99.12,97.044
New Hampshire,Manchester,HILLSBOROUGH,FY16_Q3,59.195,3.613,3.427,3.683,,85.966,94.962,94.189,99.246,97.044
New Hampshire,Manchester,HILLSBOROUGH,FY16_Q4,64.975,3.843,3.597,3.696,,85.581,94.978,95.237,98.789,97.044
New Hampshire,Manchester,HILLSBOROUGH,FY17_Q1,64.975,3.843,3.597,3.696,,86.729,96.467,95.362,98.504,95.184
New Hampshire,Manchester,HILLSBOROUGH,FY17_Q2,64.975,3.843,3.597,3.696,,86.039,99.223,95.32,96.967,95.184
New Hampshire,Manchester,HILLSBOROUGH,FY17_Q3,64.975,3.843,3.597,3.696,,87.331,97.258,94.469,95.826,95.184
New Hampshire,Manchester,HILLSBOROUGH,FY17_Q4,52.731,3.563,3.256,3.471,,82.093,76.353,76.006,92.254,95.184
New Hampshire,Manchester,HILLSBOROUGH,FY18_Q1,52.731,3.563,3.256,3.471,,82.2475,61.088,77.433,92.77,93.21
New Hampshire,Manchester,HILLSBOROUGH,FY18_Q2,52.731,3.563,3.256,3.471,,82.9485,52.767,79.06,92.263,93.21
New Hampshire,Manchester,HILLSBOROUGH,FY18_Q3,65.824,3.784,3.649,3.82,,82.8415,59.907,79.181,91.981,93.21
New Hampshire,Manchester,HILLSBOROUGH,FY18_Q4,65.824,3.784,3.649,3.82,,82.416,71.232,78.454,92.112,93.21
New Hampshire,Manchester,HILLSBOROUGH,FY19_Q1,65.824,3.784,3.649,3.82,,82.297,82.631,76.135,91.545,90.723
New Hampshire,Manchester,HILLSBOROUGH,FY19_Q2,65.824,3.784,3.649,3.82,,82.0735,90.68,72.234,91.838,90.723
New Hampshire,Manchester,HILLSBOROUGH,FY19_Q3,70.335,3.906,3.873,4.021,,82.0085,93.134,70.723,91.789,90.723
New Hampshire,Manila,HILLSBOROUGH,FY15_Q1,64.798,3.61,3.542,3.644,,,93.567,97.589,96.161,
New Hampshire,Manila,HILLSBOROUGH,FY15_Q2,63.497,3.61,3.542,3.644,,,97.669,98.273,96.303,
New Hampshire,Manila,HILLSBOROUGH,FY15_Q3,63.497,3.61,3.542,3.644,,,98.751,98.343,92.933,
